P_load1_MW,Q_load1_MVAr,P_load2_MW,Q_load2_MVAr,P_load4_MW,Q_load4_MVAr,P_solar_MW,Q_solar_MVAr,Vm_bus1_pu,Vm_bus2_pu,Vm_bus3_pu,Vm_bus4_pu,Va_bus1_deg,Va_bus2_deg,Va_bus3_deg,Va_bus4_deg,split
1.5785799,0.5261933,1.7713064,0.61995727,0.83989984,0.25196996,0.59248894,-0.19700864,0.99385756,0.98967314,0.9904099,0.9875522,0.09497975,0.17722343,0.19698198,0.1947359,train
1.7516745,0.5838915,1.8757693,0.65651923,0.843953,0.2531859,0.47608325,-0.016509024,0.9932266,0.98863626,0.98925316,0.98650277,0.08242195,0.14551501,0.15060969,0.16316816,train
1.4333477,0.47778255,1.6703259,0.5846141,0.86380106,0.2591403,1.3948078,0.27442038,0.9956433,0.9933011,0.99514824,0.99112755,0.056366447,0.09503834,0.08725733,0.11297599,train
1.2001671,0.4000557,2.0418334,0.7146417,1.1798353,0.3539506,0.6172401,-0.15538235,0.99350137,0.9881256,0.9889026,0.98513645,0.09523489,0.18658274,0.20351174,0.21240243,train
1.3521613,0.45072043,2.0542862,0.7190002,1.0206493,0.3061948,1.3722852,-0.08944839,0.99474335,0.991162,0.9929233,0.98858607,0.09860121,0.19031182,0.20948257,0.21211793,train
1.6406313,0.5468771,1.8724662,0.6553632,0.97879624,0.29363886,0.49416387,0.22076778,0.9932706,0.98850733,0.9891875,0.9860308,0.060635634,0.099837914,0.08725765,0.12076221,train
1.5641046,0.5213682,2.2914343,0.802002,1.0032859,0.30098575,0.83912605,-0.2416795,0.9931023,0.9879862,0.9890367,0.9854461,0.11510933,0.22224489,0.2478306,0.2437882,train
1.5837505,0.52791685,1.7941308,0.6279458,0.96144676,0.28843403,1.0230911,0.013172575,0.99435097,0.9907667,0.99209476,0.9883399,0.08310754,0.15078236,0.15891851,0.17118023,train
1.3218385,0.44061285,2.124387,0.74353546,0.83132863,0.24939859,1.2689755,0.22721136,0.9948986,0.9914401,0.9931205,0.9893448,0.06594652,0.11880499,0.11330846,0.13603893,train
1.3717874,0.45726246,1.6005347,0.56018716,1.0609028,0.31827086,0.625435,-0.25981098,0.99416256,0.9899255,0.9906942,0.98724407,0.09725088,0.18697017,0.21174817,0.20981054,train
1.4151797,0.4717266,2.3800151,0.8330053,1.0618727,0.31856182,1.3473357,-0.17428672,0.99394876,0.9895447,0.9912624,0.9868597,0.11475062,0.22472516,0.250083,0.2476087,train
1.4356511,0.47855037,1.9366292,0.6778202,1.1087161,0.33261487,0.60960835,-0.028585834,0.9934203,0.9884229,0.9892111,0.9856157,0.08458412,0.15757124,0.16487484,0.18164888,train
1.7029535,0.56765115,2.313402,0.80969065,0.8297923,0.2489377,1.3437499,-0.29538378,0.9939396,0.990107,0.99179876,0.9880127,0.12630971,0.24364643,0.27801287,0.26089722,train
1.3126225,0.43754086,1.940177,0.67906195,1.0016929,0.30050787,0.6001044,0.12778307,0.9938251,0.9890626,0.98986423,0.9865293,0.0660138,0.11925593,0.1147066,0.14070775,train
1.7721554,0.5907185,1.7462372,0.611183,1.101289,0.3303867,1.0128161,0.06996773,0.9938701,0.990091,0.9914162,0.9873074,0.08257104,0.14531146,0.1491036,0.16911909,train
1.3104582,0.4368194,2.2334297,0.7817004,1.1047356,0.33142066,1.1703933,0.07041306,0.9940692,0.9895958,0.9911255,0.986802,0.08569025,0.1628214,0.16811165,0.18673906,train
1.601358,0.533786,2.2975638,0.8041473,0.8055372,0.24166118,0.8771915,0.2794774,0.99354446,0.98902977,0.9902158,0.98699474,0.064961806,0.11030356,0.09705101,0.12701145,train
1.7949797,0.59832656,1.7471181,0.6114914,0.90624607,0.2718738,0.94773626,-0.27229425,0.9939823,0.9903854,0.9915687,0.9880978,0.11081031,0.20723104,0.236031,0.22631477,train
1.2689718,0.42299062,1.842044,0.6447154,1.0355352,0.31066054,0.59508735,-0.25428283,0.99391764,0.98917973,0.9899106,0.9865607,0.09900212,0.19325979,0.21736722,0.21552484,train
1.6546887,0.5515629,1.8066897,0.6323414,1.1958562,0.35875684,1.1975915,-0.24473943,0.9940361,0.9902205,0.99173164,0.987197,0.114389546,0.21837555,0.24753095,0.24446142,train
1.464529,0.48817635,2.1345618,0.7470966,1.105734,0.3317202,0.7207282,0.21150538,0.99327064,0.9881516,0.9891244,0.9853512,0.068245865,0.12074411,0.11106048,0.14476416,train
1.6904556,0.5634852,1.793462,0.6277117,1.1622404,0.34867212,1.3911623,-0.27942824,0.9943633,0.9910119,0.992766,0.9880762,0.11973494,0.22930677,0.26287213,0.25453535,train
1.6345065,0.5448355,2.174515,0.7610802,1.1151546,0.3345464,1.0502933,0.15337941,0.9934246,0.98883426,0.9902236,0.9860118,0.08172472,0.14665341,0.14455388,0.17086467,train
1.3495079,0.44983596,2.0858078,0.7300327,1.1180285,0.33540854,0.38177872,-0.1873074,0.9928846,0.98707247,0.98753905,0.9842376,0.09819361,0.18978554,0.20687014,0.21416321,train
1.2478863,0.4159621,1.6628674,0.5820036,1.1996691,0.35990074,1.0565032,0.08391513,0.99480677,0.99108934,0.992472,0.98805887,0.071670495,0.13316406,0.13632597,0.15929128,train
1.7300379,0.57667935,1.7174103,0.6010936,0.83363277,0.25008982,1.1492865,0.12089131,0.9946812,0.9917871,0.9932947,0.9896866,0.073788784,0.12679294,0.1280832,0.14406829,train
1.4486603,0.48288676,2.3925824,0.83740383,1.0208253,0.3062476,0.8537476,0.10361393,0.9931944,0.9879528,0.98908025,0.98536795,0.08346618,0.15482341,0.15455502,0.17679387,train
1.6028208,0.53427356,2.0850282,0.7297598,1.0362093,0.3108628,1.4473147,0.23139805,0.99443173,0.99098223,0.99289435,0.98836637,0.07546587,0.13343999,0.12935087,0.15563022,train
1.763958,0.587986,1.8907664,0.66176826,1.1219203,0.33657613,0.40157253,0.24087414,0.99263585,0.98736274,0.98792684,0.9845188,0.0626928,0.101581186,0.08655302,0.12603746,train
1.298268,0.432756,2.355141,0.82429934,0.93665683,0.28099704,0.42610466,0.060592763,0.9929472,0.9871052,0.9876711,0.98473245,0.07742631,0.14494821,0.14375584,0.16491617,train
1.2438445,0.41461483,2.1721504,0.76025265,1.1855681,0.35567042,1.249319,-0.006818574,0.9942606,0.9898821,0.99150056,0.98688376,0.092524424,0.17944853,0.19128855,0.20530532,train
1.6399924,0.5466641,2.1511137,0.7528898,1.1622008,0.34866026,0.8788276,0.095472984,0.9930812,0.9880912,0.98924965,0.9851468,0.08544464,0.1547999,0.15538807,0.18019354,train
1.6847616,0.5615872,1.9027293,0.66595525,0.84780574,0.25434172,1.377187,0.14384302,0.9947928,0.99194103,0.9937463,0.989805,0.07753004,0.13608989,0.13786466,0.15369977,train
1.4617025,0.48723418,2.1985948,0.7695081,1.128911,0.33867332,0.86561507,-0.2236513,0.9932674,0.9881416,0.98922926,0.9852822,0.111890055,0.21745507,0.2419324,0.24203801,train
1.5494878,0.51649594,1.6216158,0.5675655,0.8915095,0.26745284,1.3896695,-0.03557003,0.9954079,0.99301964,0.9948091,0.9907754,0.086595275,0.15915352,0.17440416,0.17776777,train
1.4285322,0.4761774,2.2836583,0.7992804,0.8801528,0.26404583,1.3610007,-0.024771499,0.9944575,0.990688,0.9924464,0.9884672,0.09642532,0.1837889,0.1980302,0.20223016,train
1.6982414,0.56608045,2.2788439,0.7975953,0.9112133,0.27336398,0.76980996,0.18189277,0.9930339,0.98810464,0.9891362,0.985799,0.07588211,0.1322846,0.12530722,0.15158978,train
1.7426752,0.5808917,1.6455542,0.57594395,0.9502062,0.28506187,0.519501,-0.18610427,0.993489,0.9891952,0.98983955,0.9867931,0.09541533,0.17445274,0.19270484,0.19465241,train
1.2644099,0.42146996,1.7482728,0.61189544,0.9247565,0.27742696,1.4712702,-0.14007369,0.9957269,0.99314594,0.9950228,0.99081784,0.094923586,0.18403912,0.20784946,0.20344558,train
1.6855366,0.56184554,1.7499783,0.6124924,0.9618878,0.28856635,0.3937453,0.23527867,0.9932722,0.9886015,0.9891538,0.9861682,0.05616699,0.088911675,0.07426386,0.1094219,train
1.3390762,0.44635874,1.7481763,0.6118617,1.1276968,0.33830902,0.37728336,0.20353323,0.99354476,0.98849976,0.9890254,0.98564446,0.054934204,0.09414056,0.08171822,0.118674204,train
1.5367285,0.5122428,2.0749407,0.72622925,1.0077822,0.30233467,0.63643306,0.23661174,0.993286,0.9883312,0.98919874,0.98578054,0.06350567,0.1085835,0.09619294,0.13021882,train
1.6023256,0.5341085,1.9496424,0.68237484,1.1362594,0.34087783,0.5994162,-0.1957834,0.993014,0.98786855,0.9886159,0.9849896,0.10384158,0.19642174,0.2162303,0.22119823,train
1.645993,0.54866433,1.9134982,0.66972435,0.88915616,0.26674685,0.39206794,0.23399898,0.9931801,0.98831934,0.9888694,0.9860703,0.057719383,0.09326154,0.07868578,0.11202274,train
1.6181788,0.53939295,2.121967,0.7426885,1.0465093,0.31395277,0.41775972,-0.23574945,0.9925372,0.9868536,0.98735887,0.98420036,0.10783894,0.20499139,0.22609186,0.22764158,train
1.2435086,0.41450286,2.1645122,0.75757927,0.87748295,0.2632449,1.2578881,0.004820841,0.9948176,0.99110514,0.9927347,0.9888921,0.086452104,0.16594215,0.17696346,0.18430124,train
1.2716119,0.42387065,2.387273,0.83554554,0.8511845,0.25535533,1.466385,0.06778664,0.99478716,0.991095,0.99300414,0.9889485,0.08778556,0.16824812,0.17657429,0.18597421,train
1.3950034,0.46500114,2.1337311,0.74680585,1.0175594,0.3052678,0.9157858,-0.2692659,0.9937554,0.9890789,0.9902228,0.98650527,0.112296194,0.21979998,0.24814154,0.24163502,train
1.4836655,0.49455515,2.0873222,0.73056275,0.9946956,0.2984087,0.7434499,-0.092699185,0.99348086,0.98865366,0.9896045,0.9861371,0.09429405,0.17795126,0.19137166,0.19925365,train
1.3259948,0.44199827,1.8316618,0.64108163,1.0744401,0.32233202,1.2508044,-0.2976311,0.99483275,0.9913067,0.9928761,0.9885947,0.112196036,0.22095062,0.25450635,0.24404585,train
1.5181489,0.50604963,1.8689698,0.6541394,1.1656821,0.34970462,0.55170625,-0.11116975,0.9931855,0.9880745,0.98877394,0.9851212,0.09264071,0.17353669,0.18650174,0.1990158,train
1.7008069,0.56693566,1.7417614,0.6096165,0.87831384,0.26349416,0.9230162,-0.09056967,0.99419844,0.99066865,0.99185014,0.9884525,0.0913485,0.16633014,0.18126808,0.18472789,train
1.6493212,0.54977375,2.1409886,0.749346,0.83779216,0.25133765,0.7620996,0.21624883,0.99347454,0.98897326,0.98999965,0.98685616,0.06766024,0.11517679,0.105553865,0.132667,train
1.2546729,0.41822428,2.0994778,0.7348172,0.83869195,0.25160757,0.9125485,0.15267092,0.99444544,0.9903087,0.9915178,0.98819226,0.066968136,0.12264542,0.11926857,0.14010271,train
1.4962904,0.49876347,2.3929474,0.8375316,1.1994638,0.35983914,0.78284156,0.16870908,0.99270314,0.9869697,0.98801714,0.98392695,0.0803792,0.14694151,0.14107168,0.1733059,train
1.7369493,0.57898307,2.0083804,0.70293313,0.8274697,0.2482409,0.30930108,0.10606621,0.9928047,0.98767936,0.9881008,0.98558575,0.071294114,0.12124801,0.11548993,0.13854101,train
1.6017349,0.53391165,1.7040497,0.5964174,0.83682555,0.25104767,0.33387333,-0.288269,0.9934954,0.9889247,0.9893113,0.9868099,0.0993946,0.18651265,0.21065806,0.20398147,train
1.7981473,0.59938246,1.7690696,0.61917436,0.90295696,0.2708871,0.9674169,0.019184358,0.994041,0.9905191,0.9917765,0.9882401,0.084527835,0.1490249,0.15617697,0.1680234,train
1.670243,0.5567477,2.268147,0.79385144,1.1811478,0.35434437,1.3926985,-0.15638976,0.99358153,0.98925376,0.9910336,0.9862647,0.118102774,0.22631954,0.25078815,0.25210574,train
1.664453,0.5548177,2.3365884,0.81780595,1.1633084,0.34899253,1.2559727,0.120163076,0.993342,0.98871386,0.99036413,0.98576856,0.091908716,0.16851564,0.17090935,0.19390061,train
1.4149635,0.47165447,2.220912,0.7773192,0.84858125,0.2545744,1.101882,-0.20207605,0.9941804,0.99005264,0.99144745,0.9879105,0.10772901,0.20914976,0.23419401,0.22685622,train
1.3258072,0.44193575,1.8397139,0.64389986,1.1954799,0.35864398,1.1729404,-0.1971823,0.9945078,0.99059165,0.99207836,0.9875702,0.104098134,0.2031148,0.22844987,0.22916992,train
1.450181,0.48339367,1.8591237,0.6506933,0.9150567,0.27451703,1.2807245,-0.18979065,0.99492013,0.99174875,0.99337405,0.98944193,0.10295531,0.19764926,0.22340834,0.21688491,train
1.5287683,0.50958943,2.1129298,0.7395255,0.97144955,0.29143485,1.0622982,0.20001042,0.99398565,0.98985255,0.9912638,0.9873981,0.07196607,0.1274404,0.1219637,0.14812277,train
1.2971958,0.43239862,2.1143322,0.7400163,1.1016651,0.33049953,0.6846392,0.23293081,0.99354184,0.98840886,0.9893382,0.98561954,0.062169433,0.11112367,0.09948142,0.13503109,train
1.7278023,0.5759341,1.7558924,0.61456233,1.1377563,0.3413269,0.9561726,0.10572492,0.99378157,0.9898068,0.99106497,0.98692966,0.07853269,0.13740663,0.13797094,0.16211139,train
1.402092,0.46736398,2.2405286,0.78418505,1.0254819,0.30764458,0.60487616,0.019220093,0.9931002,0.9876518,0.98844254,0.9850543,0.08440094,0.15798126,0.16164875,0.18007986,train
1.4622214,0.48740715,2.3211436,0.8124002,1.0058936,0.30176806,0.4672588,0.05887181,0.99267536,0.9868398,0.987459,0.98429,0.08160454,0.1504477,0.14978668,0.17211099,train
1.4138762,0.47129205,2.276863,0.7969021,0.8433042,0.25299126,0.7428894,0.13235949,0.99358165,0.9887328,0.9897205,0.9866012,0.07360653,0.13375254,0.13024499,0.151386,train
1.2378749,0.41262496,2.0073242,0.70256346,0.8348838,0.25046515,1.2147573,0.20999525,0.9951426,0.99180657,0.9934135,0.989703,0.0629525,0.114092685,0.10936144,0.13139734,train
1.482742,0.49424732,2.2270555,0.77946943,1.0323411,0.30970234,0.5158843,0.06790018,0.9928391,0.9872409,0.9879246,0.98462486,0.0802133,0.14687206,0.14600408,0.16915804,train
1.3436683,0.44788948,2.1812131,0.7634246,0.9948364,0.29845092,0.4312334,-0.28889188,0.9930009,0.987317,0.98783064,0.9847967,0.1080686,0.21177818,0.23699792,0.23314926,train
1.4606577,0.48688588,1.980133,0.69304657,1.178485,0.35354552,0.91400295,0.10098062,0.9937102,0.98911005,0.99031377,0.9861273,0.07866263,0.1438527,0.14436586,0.1695827,train
1.558703,0.51956767,1.7048433,0.5966951,1.1318425,0.33955276,1.1076363,0.19703023,0.9944325,0.99089444,0.9923623,0.98803556,0.06750337,0.116848014,0.11204291,0.14134969,train
1.506375,0.50212497,1.9321511,0.6762529,0.9886415,0.29659244,0.4523853,-0.24784482,0.993208,0.9881006,0.9886482,0.985598,0.102372825,0.19535683,0.21764919,0.2165394,train
1.2889795,0.4296598,2.039489,0.7138211,1.1193509,0.3358053,0.8499989,-0.17138878,0.99383646,0.98904186,0.9901171,0.98620933,0.10012604,0.19529952,0.21565334,0.21960106,train
1.6405746,0.5468582,2.3380547,0.81831914,0.9833213,0.29499638,0.52258724,-0.020294476,0.9924555,0.9867184,0.9873963,0.9842258,0.092984356,0.17156637,0.17742328,0.19268677,train
1.5477147,0.5159049,1.7019182,0.5956714,0.9376416,0.2812925,1.0904708,0.22051316,0.9947647,0.9916019,0.9930504,0.9892374,0.061759613,0.10438196,0.09766233,0.12416774,train
1.4641882,0.48806274,1.9618825,0.68665886,1.0575426,0.31726277,1.1185942,0.06806645,0.9942698,0.9903468,0.99180806,0.987675,0.08187147,0.15080816,0.15576386,0.17354557,train
1.5470698,0.51568997,1.7110062,0.59885216,1.0630479,0.31891435,1.2660207,0.17852151,0.99481297,0.9917069,0.9933749,0.9890249,0.06988754,0.12235704,0.12047051,0.14515702,train
1.2437671,0.41458905,2.0598583,0.7209504,1.0430652,0.31291956,0.71849716,-0.13942672,0.9938009,0.9888718,0.9897822,0.9862328,0.093958355,0.18269844,0.19938293,0.20516147,train
1.6571852,0.55239505,2.1313694,0.7459793,1.1597779,0.34793335,0.65639895,-0.2901602,0.9926397,0.9871586,0.9879645,0.9842176,0.11844336,0.22756445,0.25507614,0.25295252,train
1.2573569,0.41911894,2.055553,0.71944356,1.1429523,0.3428857,0.35088637,-0.26983458,0.99298114,0.98709875,0.9875113,0.9842004,0.10349071,0.2036401,0.22665182,0.22862239,train
1.6299465,0.5433155,2.013086,0.7045801,0.87664044,0.26299214,0.5253843,0.115701176,0.99325085,0.98844284,0.989146,0.9862259,0.07179517,0.12479228,0.12042015,0.14324498,train
1.7480913,0.5826971,2.0343032,0.7120061,0.98432344,0.29529703,1.0276806,0.18438593,0.9936666,0.98959506,0.9909593,0.9871073,0.07576552,0.130827,0.12618408,0.1518328,train
1.6015255,0.53384185,1.6729004,0.5855152,1.010655,0.30319652,1.2845546,0.12550671,0.9948939,0.99199486,0.99367744,0.9894464,0.07442153,0.13112119,0.13337082,0.15264553,train
1.3865756,0.46219185,1.6926217,0.5924176,1.0538551,0.31615654,0.79177177,-0.1967827,0.9942774,0.9902076,0.991202,0.98754483,0.09544175,0.18260884,0.2042539,0.20526437,train
1.4814544,0.49381813,2.1957362,0.76850766,1.0164328,0.30492982,0.3334606,-0.054115344,0.99259573,0.9867042,0.9871305,0.98412716,0.08844498,0.16517158,0.1717383,0.18709792,train
1.64885,0.54961663,2.340339,0.8191187,0.8890597,0.2667179,0.6698392,-0.20385033,0.9928012,0.98749566,0.98833334,0.985245,0.11041617,0.20994355,0.23106004,0.22873837,train
1.6240366,0.5413455,1.8893192,0.66126174,1.0034235,0.30102706,0.6830197,0.2631688,0.9935462,0.9890791,0.9900108,0.98654145,0.059364434,0.097393334,0.08347829,0.11888623,train
1.3599629,0.45332098,2.1582005,0.7553702,1.0826637,0.32479912,0.56382746,-0.02315777,0.99313843,0.9876507,0.98838097,0.98490757,0.086256094,0.16305901,0.16952062,0.18654601,train
1.643674,0.5478913,2.2366118,0.78281415,0.88807064,0.2664212,0.9671536,-0.034656137,0.9935148,0.98905176,0.9903016,0.9868071,0.09597514,0.17797297,0.18919007,0.19667603,train
1.3779485,0.45931616,2.0184312,0.70645094,1.0577451,0.3173235,0.3632375,0.13563511,0.9930965,0.9875938,0.9880904,0.984914,0.066244826,0.11832261,0.110860504,0.1412075,train
1.2203996,0.40679988,1.7304502,0.6056576,1.0316876,0.3095063,0.66946447,0.20442371,0.9944195,0.99018204,0.9910853,0.9875755,0.054149985,0.09508304,0.085469365,0.11720446,train
1.7004305,0.5668102,2.3164363,0.8107527,0.90997314,0.27299196,0.9030429,0.10676372,0.9931697,0.9884079,0.9895993,0.98610616,0.085207716,0.15287042,0.1528439,0.172132,train
1.74661,0.5822033,2.3131146,0.8095901,0.9686598,0.29059795,1.068543,0.22369778,0.9932928,0.98877126,0.99019605,0.98632115,0.0780786,0.13601084,0.12880473,0.15667704,train
1.6175808,0.5391936,2.016092,0.70563227,1.1155099,0.33465296,0.5967399,-0.29341426,0.9928832,0.98761296,0.98834056,0.9847861,0.11418843,0.21900892,0.24616085,0.24329568,train
1.4992535,0.49975118,2.2362998,0.78270495,0.8302049,0.24906147,0.5617073,-0.17341319,0.99316484,0.9879912,0.9886933,0.98589134,0.10037095,0.19109559,0.20884806,0.20844223,train
1.2063388,0.40211293,2.225279,0.7788477,0.8464964,0.25394893,0.61913043,0.026094966,0.9937909,0.9887733,0.9895827,0.98663366,0.07702053,0.14607066,0.14934964,0.16377969,train
1.2914832,0.4304944,2.2201822,0.7770638,1.1285943,0.33857828,0.9928875,0.1081551,0.99380124,0.98896825,0.9902755,0.98611206,0.07985638,0.1503835,0.15112399,0.17491299,train
1.383457,0.46115232,2.212918,0.7745213,0.9754804,0.2926441,1.0250028,-0.07826464,0.993932,0.9894425,0.9907595,0.9869768,0.09663865,0.185384,0.2004247,0.20618331,train
1.677439,0.55914634,1.8006572,0.63023,1.0452008,0.31356025,0.84572786,-0.03946391,0.9937367,0.989607,0.9906982,0.9869645,0.089154236,0.162071,0.1724595,0.18454815,train
1.3368686,0.44562286,2.3100603,0.80852103,1.1941158,0.35823473,0.4980074,0.28929794,0.9926838,0.98660386,0.9873018,0.9835736,0.061011396,0.107706025,0.089942135,0.13396183,train
1.7542747,0.5847582,1.9957988,0.6985296,1.0349166,0.310475,1.4403443,-0.21192199,0.9942217,0.9908296,0.99265885,0.9882165,0.117422886,0.22275001,0.2517516,0.24491675,train
1.7443874,0.58146244,2.3172865,0.8110503,1.0733414,0.3220024,1.3005866,0.26363784,0.993498,0.9892175,0.9909486,0.98650247,0.078832775,0.13771361,0.12976901,0.16089176,train
1.5542475,0.5180825,2.3819811,0.8336934,1.0730864,0.3219259,1.3695475,-0.13467291,0.9937354,0.9893568,0.9911102,0.98664284,0.114222236,0.22038406,0.24299423,0.2435487,train
1.478058,0.492686,1.6194913,0.56682193,1.0995255,0.32985765,0.7310381,-0.055868294,0.99410117,0.9900045,0.990944,0.9872251,0.08265618,0.1522443,0.16274391,0.17601396,train
1.280351,0.42678368,2.317214,0.8110249,1.0879532,0.32638597,1.0108469,0.05909615,0.9937419,0.9888157,0.99013823,0.98606247,0.08574754,0.16368803,0.16828974,0.18724126,train
1.5888268,0.52960896,1.8542361,0.64898264,1.0383006,0.31149018,0.4131592,0.12609538,0.99313426,0.98810345,0.98866296,0.9854745,0.06803689,0.11742672,0.11117633,0.13981348,train
1.2949181,0.43163937,2.0088322,0.7030913,0.9432658,0.28297973,1.0337788,0.2002346,0.9945618,0.9906456,0.9920189,0.9882646,0.06456701,0.11640076,0.11063865,0.13636579,train
1.704591,0.568197,1.8270206,0.6394572,0.8476806,0.2543042,0.7106082,-0.094365515,0.9937507,0.9896928,0.99059975,0.98755217,0.090544984,0.16452067,0.17771839,0.18222027,train
1.444428,0.48147598,2.2459464,0.78608125,0.9682863,0.2904859,0.49561483,-0.22962886,0.9928829,0.9872614,0.98786867,0.9848085,0.10617221,0.20526399,0.22664164,0.2259929,train
1.3170114,0.43900377,1.7910398,0.62686396,0.8598069,0.25794205,1.0837555,0.27496287,0.9951362,0.991952,0.9934005,0.9897856,0.05285674,0.08997086,0.07912552,0.10786884,train
1.5553077,0.5184359,2.131937,0.7461779,0.8770313,0.2631094,1.3954188,0.19228075,0.99461085,0.9912798,0.99311775,0.9890682,0.07599062,0.13567486,0.13400936,0.15401563,train
1.6157725,0.53859085,2.32915,0.8152025,1.1094462,0.33283386,0.64381945,0.073903084,0.99251586,0.98680043,0.9876515,0.9839866,0.08704649,0.15897393,0.15890113,0.1831578,train
1.3288847,0.44296157,2.1888914,0.766112,1.1061337,0.3318401,1.1762197,0.21952383,0.99415386,0.9898182,0.99138016,0.98702157,0.07141674,0.13080734,0.12497217,0.15474679,train
1.4492061,0.4830687,1.6769909,0.5869468,1.1057814,0.33173442,0.37276146,0.18932894,0.9935074,0.9886403,0.9891577,0.98584116,0.05647439,0.095018655,0.083624125,0.11901333,train
1.7480488,0.5826829,1.6261739,0.5691608,1.0874429,0.32623285,0.36343017,-0.084708974,0.9930441,0.9882282,0.9886877,0.9854745,0.08609251,0.15374397,0.1628831,0.17731617,train
1.4013935,0.46713117,1.9976981,0.6991943,1.1772437,0.3531731,0.60416704,-0.28634173,0.99318963,0.9878486,0.98858684,0.9848652,0.11009833,0.2148994,0.24157724,0.24067222,train
1.7964017,0.59880054,2.275995,0.79659826,0.9221729,0.27665186,0.39946064,0.2634273,0.99226207,0.9866076,0.98717314,0.9842705,0.06594489,0.1080558,0.09128165,0.12769453,train
1.351509,0.450503,2.3744152,0.8310453,1.0467757,0.3140327,0.36857548,0.066266485,0.9925403,0.9863189,0.98681134,0.98366356,0.079400055,0.14813899,0.14595495,0.17082328,train
1.4773631,0.49245435,2.26899,0.7941465,1.1181552,0.33544657,0.9706961,-0.038870428,0.9933514,0.98835665,0.9896113,0.9855252,0.097592436,0.18541917,0.1970045,0.20972931,train
1.7006333,0.5668778,2.0563319,0.71971613,1.1857004,0.35571012,0.3486958,0.21577889,0.9922557,0.98639977,0.98689145,0.9833904,0.06762356,0.11398847,0.100311376,0.1400513,train
1.7847159,0.5949053,2.3991132,0.83968955,0.8144581,0.24433742,0.8359206,-0.09612841,0.99289376,0.98797345,0.98904425,0.9859135,0.10499882,0.19478323,0.2093796,0.21174896,train
1.7161741,0.5720581,1.70034,0.595119,0.81566083,0.24469824,0.8200824,-0.23141739,0.99415153,0.9905973,0.9916221,0.9885398,0.101606354,0.1886663,0.21316105,0.20555662,train
1.309387,0.4364623,2.3217385,0.8126085,1.1197357,0.33592072,0.33514592,-0.15993673,0.99247193,0.9860847,0.9864957,0.9832426,0.09924935,0.19312666,0.20772219,0.21760044,train
1.5842724,0.5280908,2.1196773,0.74188703,1.0107337,0.3032201,1.2803855,0.297798,0.9941898,0.9904129,0.9921215,0.98786014,0.06731068,0.11585165,0.10517108,0.13745563,train
1.2666135,0.4222045,1.8737137,0.6557998,0.8611192,0.25833577,0.71402353,-0.2467917,0.9943621,0.9901516,0.991037,0.98797786,0.097517475,0.18995167,0.21459748,0.20795658,train
1.3617766,0.45392555,2.3109162,0.8088206,0.9878965,0.29636896,1.1033468,0.24856338,0.99397874,0.9894997,0.99097264,0.98700255,0.069120765,0.12498712,0.11626276,0.1460839,train
1.3644352,0.45481172,2.1722956,0.7603035,0.94213176,0.28263953,1.1469951,0.086027056,0.9943261,0.990269,0.9917701,0.98789,0.08113546,0.15146893,0.15535495,0.17142388,train
1.7929617,0.5976539,2.1288443,0.7450955,0.8416722,0.25250164,0.6073807,0.15503849,0.9929781,0.98817354,0.98898983,0.9860448,0.07405212,0.1260524,0.11951543,0.14366941,train
1.4760472,0.49201575,1.9560778,0.68462723,0.82002705,0.24600813,1.0589889,0.17598388,0.9945916,0.991077,0.99247825,0.9890095,0.067496665,0.11871846,0.115018345,0.13569489,train
1.4542805,0.48476014,2.3463101,0.8212086,0.8633649,0.25900945,1.016046,0.24808112,0.99383163,0.9893635,0.9907236,0.9871823,0.06863528,0.12179699,0.11225871,0.1398893,train
1.7339805,0.5779935,1.7122586,0.5992905,0.993903,0.2981709,0.87789875,0.20090778,0.99398476,0.9902651,0.9914374,0.98775464,0.06571939,0.10890637,0.10157903,0.13011128,train
1.5758303,0.5252768,1.6563487,0.57972205,1.1685358,0.35056075,0.4855857,-0.28650856,0.99330115,0.9884459,0.9890298,0.98548645,0.10485591,0.19923262,0.22474056,0.22475968,train
1.4361558,0.4787186,2.3491533,0.82220364,0.87774587,0.26332375,0.4375672,-0.019229958,0.992826,0.9871183,0.9876856,0.9848955,0.0865186,0.1619206,0.16686326,0.18045717,train
1.5137941,0.504598,2.3035278,0.8062347,1.1024945,0.33074832,1.0358378,-0.13249844,0.99334306,0.9884128,0.9897361,0.9856214,0.108186,0.20803322,0.2272906,0.23196054,train
1.6559695,0.55198985,1.6518224,0.5781379,1.0649866,0.31949598,0.9863029,0.2598414,0.9942884,0.9907741,0.99209577,0.98808455,0.059952874,0.09792965,0.08724798,0.12082464,train
1.3916569,0.4638856,1.6359202,0.57257205,0.9316127,0.2794838,0.4705645,0.083298065,0.99411124,0.98985106,0.9904767,0.98749775,0.06272078,0.110129416,0.1076669,0.12984948,train
1.3401746,0.44672486,1.9734733,0.6907157,0.8273903,0.24821709,0.5196145,-0.19384806,0.9938178,0.9891039,0.98974717,0.9870135,0.09325751,0.17891864,0.19775732,0.19615197,train
1.679711,0.5599037,2.2449656,0.78573793,1.0657945,0.31973833,0.46368396,-0.1461732,0.99228257,0.9864185,0.9869988,0.98371494,0.10410748,0.19533744,0.21013549,0.21847953,train
